channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;16/01/2011 0:00;28,999;2;1615;2;0;0;2580,911;26922;9;10;864,72;96,08;289,99
1;16/01/2011 0:00;1,9485;3;1621;2;0;0;50,0115;26923;4;73;26,48;6,62;12,99
1;16/01/2011 0:00;14,392;4;1627;10;0;0;129,528;26924;8;225;66,16;8,27;17,99
1;16/01/2011 0:00;7,196;2;1627;10;0;0;226,674;26925;13;297;107,51;8,27;17,99
1;16/01/2011 0:00;2,0835;3;1628;2;0;0;122,9265;26926;9;26;57,51;6,39;13,89
1;16/01/2011 0:00;2,778;4;1628;2;0;0;122,232;26927;9;113;57,51;6,39;13,89
1;16/01/2011 0:00;0;0;1628;5;0;0;180,57;26928;13;277;83,07;6,39;13,89
1;16/01/2011 0:00;1,4985;3;1629;2;0;0;38,4615;26929;4;110;20,36;5,09;9,99
1;16/01/2011 0:00;13,734;3;1630;10;0;0;169,386;26930;8;211;60,64;7,58;22,89
1;16/01/2011 0:00;1,899;3;1631;2;0;0;112,041;26931;9;134;52,38;5,82;12,66
1;16/01/2011 0:00;7,596;3;1631;10;0;0;93,684;26932;8;225;46,56;5,82;12,66
1;16/01/2011 0:00;10,128;4;1631;10;0;0;91,152;26933;8;246;46,56;5,82;12,66
1;16/01/2011 0:00;3,598;4;1632;2;0;0;158,312;26934;9;98;74,43;8,27;17,99
1;16/01/2011 0:00;2,0835;3;1633;2;0;0;122,9265;26935;9;152;57,51;6,39;13,89
1;16/01/2011 0:00;2,0835;3;1633;2;0;0;122,9265;26936;9;154;57,51;6,39;13,89
1;16/01/2011 0:00;0,999;2;1634;2;0;0;38,961;26937;4;147;20,36;5,09;9,99
1;16/01/2011 0:00;0;0;1634;10;0;0;39,96;26938;4;207;20,36;5,09;9,99
1;16/01/2011 0:00;1,998;1;1634;10;0;0;37,962;26939;4;219;20,36;5,09;9,99
1;16/01/2011 0:00;27,468;6;1635;10;0;0;338,772;26940;16;305;121,28;7,58;22,89
1;16/01/2011 0:00;0;0;1636;10;12,66;1;101,28;26941;8;214;40,74;5,82;12,66
1;16/01/2011 0:00;5,556;8;1638;2;13,89;1;244,464;26942;18;62;108,63;6,39;13,89
1;16/01/2011 0:00;0,6945;1;1638;2;0;0;124,3155;26943;9;172;57,51;6,39;13,89
1;16/01/2011 0:00;0;0;1639;2;0;0;39,96;26944;4;123;20,36;5,09;9,99
1;16/01/2011 0:00;1,998;4;1639;2;0;0;37,962;26945;4;138;20,36;5,09;9,99
1;16/01/2011 0:00;0;0;1639;2;0;0;39,96;26946;4;147;20,36;5,09;9,99
1;16/01/2011 0:00;1,998;4;1639;2;0;0;37,962;26947;4;167;20,36;5,09;9,99
1;16/01/2011 0:00;0,4995;1;1639;2;0;0;39,4605;26948;4;198;20,36;5,09;9,99
1;16/01/2011 0:00;4,578;4;1640;2;0;0;201,432;26949;9;196;68,22;7,58;22,89
1;16/01/2011 0:00;127,992;4;1646;10;159,99;1;1151,928;26950;8;238;514,99;73,57;159,99
1;16/01/2011 0:00;0;0;1647;2;0;0;1619,91;26951;9;126;744,93;82,77;179,99
1;16/01/2011 0:00;143,992;4;1647;10;0;0;1295,928;26952;8;248;662,16;82,77;179,99
1;16/01/2011 0:00;16,4985;3;1648;2;0;0;423,4615;26953;4;185;224,32;56,08;109,99
1;16/01/2011 0:00;12,9995;1;1649;2;0;0;2326,9105;26954;9;152;775,26;86,14;259,99
1;16/01/2011 0:00;38,9985;3;1649;2;0;0;2300,9115;26955;9;196;775,26;86,14;259,99
1;16/01/2011 0:00;103,996;2;1649;10;0;0;1975,924;26956;8;232;689,12;86,14;259,99
1;16/01/2011 0:00;14,4995;1;1650;2;0;0;2595,4105;26957;9;28;864,72;96,08;289,99
1;16/01/2011 0:00;14,4995;1;1650;2;0;0;2595,4105;26958;9;67;864,72;96,08;289,99
1;16/01/2011 0:00;86,997;2;1650;5;0;0;3682,873;26959;13;264;1249,04;96,08;289,99
1;16/01/2011 0:00;17,999;2;1652;2;0;0;1601,911;26960;9;11;744,93;82,77;179,99
1;16/01/2011 0:00;0;0;1652;2;0;0;1619,91;26961;9;121;744,93;82,77;179,99
1;16/01/2011 0:00;0;0;1652;2;0;0;1619,91;26962;9;142;744,93;82,77;179,99
1;16/01/2011 0:00;10,999;2;1653;2;0;0;428,961;26963;4;40;224,32;56,08;109,99
1;16/01/2011 0:00;12,9995;1;1654;2;0;0;2326,9105;26964;9;87;775,26;86,14;259,99
1;16/01/2011 0:00;38,9985;3;1654;2;0;0;2300,9115;26965;9;99;775,26;86,14;259,99
1;16/01/2011 0:00;0;0;1654;2;0;0;2339,91;26966;9;128;775,26;86,14;259,99
1;16/01/2011 0:00;103,996;2;1654;10;0;0;1975,924;26967;8;201;689,12;86,14;259,99
1;16/01/2011 0:00;207,992;4;1654;10;0;0;1871,928;26968;8;232;689,12;86,14;259,99
1;16/01/2011 0:00;0;0;1655;2;0;0;2609,91;26969;9;105;864,72;96,08;289,99
1;16/01/2011 0:00;173,994;3;1655;10;0;0;2145,926;26970;8;214;768,64;96,08;289,99
1;16/01/2011 0:00;0;0;1655;10;0;0;2319,92;26971;8;226;768,64;96,08;289,99
1;16/01/2011 0:00;231,992;4;1655;10;0;0;2087,928;26972;8;250;768,64;96,08;289,99
1;16/01/2011 0:00;15,999;2;1656;2;0;0;1423,911;26973;9;11;662,13;73,57;159,99
1;16/01/2011 0:00;31,998;4;1656;2;0;0;1407,912;26974;9;135;662,13;73,57;159,99
1;16/01/2011 0:00;0;0;1656;10;0;0;1279,92;26975;8;233;588,56;73,57;159,99
1;16/01/2011 0:00;35,998;4;1657;2;0;0;1583,912;26976;9;155;744,93;82,77;179,99
1;16/01/2011 0:00;8,9995;1;1657;2;179,99;1;1610,9105;26977;9;191;662,16;82,77;179,99
1;16/01/2011 0:00;143,992;4;1657;10;0;0;1295,928;26978;8;247;662,16;82,77;179,99
1;16/01/2011 0:00;27,4975;5;1658;2;0;0;852,4225;26979;8;82;448,64;56,08;109,99
1;16/01/2011 0:00;0;0;1659;2;0;0;2339,91;26980;9;38;775,26;86,14;259,99
1;16/01/2011 0:00;0;0;1659;2;0;0;2339,91;26981;9;39;775,26;86,14;259,99
1;16/01/2011 0:00;51,998;4;1659;2;0;0;2287,912;26982;9;83;775,26;86,14;259,99
1;16/01/2011 0:00;25,999;2;1659;2;0;0;2313,911;26983;9;99;775,26;86,14;259,99
1;16/01/2011 0:00;25,999;2;1659;2;0;0;2313,911;26984;9;113;775,26;86,14;259,99
1;16/01/2011 0:00;38,9985;3;1659;2;0;0;2300,9115;26985;9;120;775,26;86,14;259,99
1;16/01/2011 0:00;12,9995;1;1659;2;0;0;2326,9105;26986;9;174;775,26;86,14;259,99
1;16/01/2011 0:00;57,998;4;1660;2;0;0;2551,912;26987;9;39;864,72;96,08;289,99
1;16/01/2011 0:00;57,998;4;1660;2;0;0;2551,912;26988;9;72;864,72;96,08;289,99
1;16/01/2011 0:00;43,4985;3;1660;2;0;0;2566,4115;26989;9;96;864,72;96,08;289,99
1;16/01/2011 0:00;11,992;4;2488;10;0;0;1187,208;26990;80;202;611,2;7,64;14,99
1;16/01/2011 0:00;8,994;3;2488;10;0;0;1190,206;26991;80;205;611,2;7,64;14,99
1;16/01/2011 0:00;1,499;2;2489;2;0;0;1197,701;26992;80;8;611,2;7,64;14,99
1;16/01/2011 0:00;2,499;2;2491;2;0;0;1996,701;26993;80;10;1019,2;12,74;24,99
1;16/01/2011 0:00;0;0;2491;2;0;0;1999,2;26994;80;26;1019,2;12,74;24,99
1;16/01/2011 0:00;1,2495;1;2491;2;0;0;1997,9505;26995;80;147;1019,2;12,74;24,99
1;16/01/2011 0:00;3,7485;3;2491;2;0;0;1995,4515;26996;80;188;1019,2;12,74;24,99
1;16/01/2011 0:00;4,998;4;2491;2;24,99;1;1994,202;26997;80;194;1019,2;12,74;24,99
1;16/01/2011 0:00;0;0;2491;5;0;0;2998,8;26998;120;252;1528,8;12,74;24,99
1;16/01/2011 0:00;14,994;3;2491;10;0;0;1984,206;26999;80;212;1019,2;12,74;24,99
1;16/01/2011 0:00;2,499;2;2493;2;0;0;1996,701;27000;80;34;1019,2;12,74;24,99
1;16/01/2011 0:00;3,7485;3;2493;2;0;0;1995,4515;27001;80;108;1019,2;12,74;24,99
1;16/01/2011 0:00;3,7485;3;2493;2;24,99;1;1995,4515;27002;80;198;1019,2;12,74;24,99
1;16/01/2011 0:00;0,237;1;2506;2;0;0;378,963;27003;80;25;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2506;2;0;0;378,963;27004;80;282;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2507;2;0;0;378,963;27005;80;134;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2508;2;0;0;378,963;27006;80;6;193,6;2,42;4,74
1;16/01/2011 0:00;0,474;2;2508;2;0;0;378,726;27007;80;12;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2508;2;0;0;378,963;27008;80;23;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2508;2;0;0;378,963;27009;80;116;193,6;2,42;4,74
1;16/01/2011 0:00;0,237;1;2508;2;0;0;378,963;27010;80;123;193,6;2,42;4,74
1;16/01/2011 0:00;0,474;2;2508;2;0;0;378,726;27011;80;143;193,6;2,42;4,74
1;16/01/2011 0:00;0,948;1;2508;10;0;0;378,252;27012;80;243;193,6;2,42;4,74
1;16/01/2011 0:00;2,844;3;2508;10;0;0;376,356;27013;80;247;193,6;2,42;4,74
1;16/01/2011 0:00;0,335;2;2515;2;0;0;267,665;27014;80;66;136,8;1,71;3,35
1;16/01/2011 0:00;0,335;2;2515;2;0;0;267,665;27015;80;187;136,8;1,71;3,35
1;16/01/2011 0:00;0,335;2;2515;2;0;0;535,665;27016;160;291;273,6;1,71;3,35
1;16/01/2011 0:00;2,01;3;2515;10;0;0;265,99;27017;80;303;136,8;1,71;3,35
1;16/01/2011 0:00;1,34;2;2516;10;0;0;266,66;27018;80;235;136,8;1,71;3,35
1;16/01/2011 0:00;0,5025;3;2517;2;0;0;267,4975;27019;80;116;136,8;1,71;3,35
1;16/01/2011 0:00;2,01;3;2517;10;0;0;265,99;27020;80;304;136,8;1,71;3,35
1;17/01/2011 0:00;0;0;1;2;0;0;51,96;27021;4;52;26,48;6,62;12,99
1;17/01/2011 0:00;0;0;1;2;0;0;51,96;27022;4;100;26,48;6,62;12,99
1;17/01/2011 0:00;1,9485;3;1;2;12,99;1;50,0115;27023;4;146;26,48;6,62;12,99
1;17/01/2011 0:00;0,6495;1;1;2;0;0;51,3105;27024;4;161;26,48;6,62;12,99
1;17/01/2011 0:00;1,9485;3;1;2;12,99;1;50,0115;27025;4;192;26,48;6,62;12,99
1;17/01/2011 0:00;0,726;1;3;2;14,52;1;57,354;27026;4;63;29,6;7,4;14,52
1;17/01/2011 0:00;0;0;3;5;0;0;87,12;27027;6;278;44,4;7,4;14,52
1;17/01/2011 0:00;2,157;2;4;2;0;0;84,123;27028;4;36;44;11;21,57
1;17/01/2011 0:00;3,2355;3;4;2;0;0;83,0445;27029;4;146;44;11;21,57
1;17/01/2011 0:00;3,2355;3;6;2;0;0;83,0445;27030;4;141;44;11;21,57
1;17/01/2011 0:00;0;0;6;2;0;0;86,28;27031;4;180;44;11;21,57
1;17/01/2011 0:00;0;0;6;2;21,57;1;86,28;27032;4;192;44;11;21,57
1;17/01/2011 0:00;12,942;3;6;10;21,57;1;73,338;27033;4;250;44;11;21,57
1;17/01/2011 0:00;3,2355;3;7;2;0;0;83,0445;27034;4;70;44;11;21,57
1;17/01/2011 0:00;3,2355;3;7;2;0;0;83,0445;27035;4;93;44;11;21,57
1;17/01/2011 0:00;0;0;37;2;0;0;2693,07;27036;9;24;892,26;99,14;299,23
1;17/01/2011 0:00;44,8845;3;37;2;0;0;2648,1855;27037;9;57;892,26;99,14;299,23
1;17/01/2011 0:00;59,846;4;37;2;0;0;2633,224;27038;9;187;892,26;99,14;299,23
1;17/01/2011 0:00;0;0;37;10;0;0;2393,84;27039;8;226;793,12;99,14;299,23
1;17/01/2011 0:00;0;0;39;2;299,23;1;2693,07;27040;9;82;793,12;99,14;299,23
1;17/01/2011 0:00;0;0;39;2;0;0;2693,07;27041;9;153;892,26;99,14;299,23
1;17/01/2011 0:00;89,769;6;40;2;598,46;2;5296,371;27042;18;9;1586,24;99,14;299,23
1;17/01/2011 0:00;0;0;40;2;0;0;2693,07;27043;9;169;892,26;99,14;299,23
1;17/01/2011 0:00;179,538;3;40;10;0;0;2214,302;27044;8;303;793,12;99,14;299,23
1;17/01/2011 0:00;0;0;46;2;0;0;599,8;27045;4;192;305,8;76,45;149,95
1;17/01/2011 0:00;59,98;2;46;10;0;0;539,82;27046;4;241;305,8;76,45;149,95
1;17/01/2011 0:00;22,4925;3;47;2;149,95;1;577,3075;27047;4;284;305,8;76,45;149,95
1;17/01/2011 0:00;29,99;1;48;10;0;0;569,81;27048;4;207;305,8;76,45;149,95
1;17/01/2011 0:00;1,2845;1;66;2;0;0;101,4755;27049;4;96;52,4;13,1;25,69
1;17/01/2011 0:00;1,2845;1;67;2;0;0;101,4755;27050;4;42;52,4;13,1;25,69
1;17/01/2011 0:00;5,138;4;67;2;25,69;1;97,622;27051;4;70;52,4;13,1;25,69
1;17/01/2011 0:00;3,8535;3;67;2;0;0;98,9065;27052;4;72;52,4;13,1;25,69
1;17/01/2011 0:00;0;0;67;10;0;0;102,76;27053;4;206;52,4;13,1;25,69
1;17/01/2011 0:00;2,569;2;68;2;0;0;100,191;27054;4;153;52,4;13,1;25,69
1;17/01/2011 0:00;3,8535;1;69;5;0;0;150,2865;27055;6;252;78,6;13,1;25,69
1;17/01/2011 0:00;20,552;4;69;10;0;0;82,208;27056;4;226;52,4;13,1;25,69
1;17/01/2011 0:00;76,4955;3;116;5;0;0;943,4445;27057;6;270;520,02;86,67;169,99
1;17/01/2011 0:00;33,998;4;117;2;0;0;645,962;27058;4;48;346,68;86,67;169,99
1;17/01/2011 0:00;16,999;2;117;2;0;0;662,961;27059;4;152;346,68;86,67;169,99
1;17/01/2011 0:00;8,4995;1;117;2;0;0;671,4605;27060;4;166;346,68;86,67;169,99
1;17/01/2011 0:00;8,4995;1;118;2;0;0;671,4605;27061;4;51;346,68;86,67;169,99
1;17/01/2011 0:00;33,998;4;118;2;0;0;645,962;27062;4;227;346,68;86,67;169,99
1;17/01/2011 0:00;101,994;4;118;5;0;0;917,946;27063;6;265;520,02;86,67;169,99
1;17/01/2011 0:00;17,9985;3;119;2;0;0;461,9615;27064;4;14;244,68;61,17;119,99
1;17/01/2011 0:00;47,996;2;119;10;0;0;431,964;27065;4;221;244,68;61,17;119,99
1;17/01/2011 0:00;17,9985;3;120;2;0;0;461,9615;27066;4;291;244,68;61,17;119,99
1;17/01/2011 0:00;0;0;120;10;0;0;479,96;27067;4;233;244,68;61,17;119,99
1;17/01/2011 0:00;95,992;4;120;10;0;0;383,968;27068;4;237;244,68;61,17;119,99
1;17/01/2011 0:00;0;0;122;2;0;0;2519,91;27069;9;176;1158,84;128,76;279,99
1;17/01/2011 0:00;55,998;1;122;10;0;0;2183,922;27070;8;248;1030,08;128,76;279,99
1;17/01/2011 0:00;27,999;2;123;2;0;0;2491,911;27071;9;169;1158,84;128,76;279,99
1;17/01/2011 0:00;0;0;123;10;279,99;1;2239,92;27072;8;304;901,32;128,76;279,99
1;17/01/2011 0:00;41,9985;1;124;5;0;0;3597,8715;27073;13;252;1673,88;128,76;279,99
1;17/01/2011 0:00;7,17;1;125;2;0;0;566,43;27074;4;40;292,44;73,11;143,4
1;17/01/2011 0:00;57,36;2;125;10;0;0;516,24;27075;4;233;292,44;73,11;143,4
1;17/01/2011 0:00;28,68;4;126;2;0;0;544,92;27076;4;196;292,44;73,11;143,4
1;17/01/2011 0:00;86,04;4;127;5;143,4;1;774,36;27077;6;269;438,66;73,11;143,4
1;17/01/2011 0:00;7,17;1;128;2;0;0;566,43;27078;4;41;292,44;73,11;143,4
1;17/01/2011 0:00;7,17;1;128;2;0;0;566,43;27079;4;79;292,44;73,11;143,4
1;17/01/2011 0:00;21,51;3;128;2;0;0;552,09;27080;4;141;292,44;73,11;143,4
1;17/01/2011 0:00;28,68;4;128;2;0;0;544,92;27081;4;177;292,44;73,11;143,4
1;17/01/2011 0:00;0;0;128;10;143,4;1;573,6;27082;4;237;292,44;73,11;143,4
1;17/01/2011 0:00;93,994;4;153;2;0;0;4135,736;27083;9;82;1945,08;216,12;469,97
1;17/01/2011 0:00;23,4985;1;153;2;0;0;4206,2315;27084;9;84;1945,08;216,12;469,97
1;17/01/2011 0:00;23,4985;1;153;2;0;0;4206,2315;27085;9;180;1945,08;216,12;469,97
1;17/01/2011 0:00;93,994;1;153;10;0;0;3665,766;27086;8;236;1728,96;216,12;469,97
1;17/01/2011 0:00;0;0;154;2;0;0;4229,73;27087;9;36;1945,08;216,12;469,97
1;17/01/2011 0:00;70,4955;3;155;2;0;0;4159,2345;27088;9;16;1945,08;216,12;469,97
1;17/01/2011 0:00;46,997;2;155;2;0;0;4182,733;27089;9;123;1945,08;216,12;469,97
1;17/01/2011 0:00;93,994;4;155;2;0;0;4135,736;27090;9;169;1945,08;216,12;469,97
1;17/01/2011 0:00;93,994;4;156;2;0;0;4135,736;27091;9;6;1945,08;216,12;469,97
1;17/01/2011 0:00;610,808;4;165;10;0;0;5497,272;27092;8;303;3114,08;389,26;763,51
1;17/01/2011 0:00;10,35;3;167;2;69;1;265,65;27093;4;38;140,72;35,18;69
1;17/01/2011 0:00;0;0;169;2;0;0;1071;27094;9;96;492,48;54,72;119
1;17/01/2011 0:00;0;0;170;2;0;0;981;27095;9;24;451,17;50,13;109
1;17/01/2011 0:00;10,9;2;170;2;0;0;970,1;27096;9;48;451,17;50,13;109
1;17/01/2011 0:00;21,8;4;170;2;0;0;959,2;27097;9;123;451,17;50,13;109
1;17/01/2011 0:00;5,45;1;170;2;0;0;975,55;27098;9;195;451,17;50,13;109
1;17/01/2011 0:00;43,6;2;170;10;0;0;828,4;27099;8;232;401,04;50,13;109
1;17/01/2011 0:00;19,035;1;176;5;0;0;1630,665;27100;13;259;758,68;58,36;126,9
1;17/01/2011 0:00;19,035;1;176;5;126,9;1;1630,665;27101;13;264;700,32;58,36;126,9
1;17/01/2011 0:00;8,535;3;177;2;56,9;1;219,065;27102;4;94;116,04;29,01;56,9
1;17/01/2011 0:00;5,69;2;177;2;0;0;221,91;27103;4;163;116,04;29,01;56,9
1;17/01/2011 0:00;5,69;2;177;2;0;0;221,91;27104;4;164;116,04;29,01;56,9
1;17/01/2011 0:00;8,535;3;177;2;0;0;219,065;27105;4;185;116,04;29,01;56,9
1;17/01/2011 0:00;0;0;177;2;0;0;227,6;27106;4;191;116,04;29,01;56,9
1;17/01/2011 0:00;45,52;4;177;10;0;0;182,08;27107;4;208;116,04;29,01;56,9
1;17/01/2011 0:00;34,14;3;177;10;0;0;193,46;27108;4;241;116,04;29,01;56,9
1;17/01/2011 0:00;3,3;1;178;2;0;0;260,7;27109;4;191;134,6;33,65;66
1;17/01/2011 0:00;17,85;3;182;2;0;0;1053,15;27110;9;66;492,48;54,72;119
1;17/01/2011 0:00;23,8;4;182;2;0;0;1047,2;27111;9;88;492,48;54,72;119
1;17/01/2011 0:00;5,45;1;183;2;0;0;975,55;27112;9;18;451,17;50,13;109
1;17/01/2011 0:00;87,2;4;183;10;109;1;784,8;27113;8;207;350,91;50,13;109
1;17/01/2011 0:00;76,14;4;189;5;0;0;1573,56;27114;13;268;758,68;58,36;126,9
1;17/01/2011 0:00;0;0;190;2;56,9;1;227,6;27115;4;98;116,04;29,01;56,9
1;17/01/2011 0:00;0;0;191;2;0;0;264;27116;4;12;134,6;33,65;66
1;17/01/2011 0:00;6,6;2;191;2;0;0;257,4;27117;4;189;134,6;33,65;66
1;17/01/2011 0:00;26,4;2;191;10;0;0;237,6;27118;4;213;134,6;33,65;66
1;17/01/2011 0:00;29,9;2;194;2;0;0;1166,1;27119;4;18;609,76;152,44;299
1;17/01/2011 0:00;59,8;4;194;2;0;0;1136,2;27120;4;50;609,76;152,44;299
1;17/01/2011 0:00;26,99;2;196;2;269,9;1;1052,61;27121;4;44;550,4;137,6;269,9
1;17/01/2011 0:00;53,98;4;196;2;269,9;1;1025,62;27122;4;99;550,4;137,6;269,9
1;17/01/2011 0:00;0;0;196;2;0;0;1079,6;27123;4;196;550,4;137,6;269,9
1;17/01/2011 0:00;215,92;4;196;10;0;0;863,68;27124;4;239;550,4;137,6;269,9
1;17/01/2011 0:00;29,99;2;197;2;0;0;1169,61;27125;4;154;611,6;152,9;299,9
1;17/01/2011 0:00;44,985;1;197;5;0;0;1754,415;27126;6;267;917,4;152,9;299,9
1;17/01/2011 0:00;59,98;1;197;10;0;0;1139,62;27127;4;205;611,6;152,9;299,9
1;17/01/2011 0:00;44,85;3;210;2;0;0;1151,15;27128;4;167;609,76;152,44;299
1;17/01/2011 0:00;179,4;3;210;10;0;0;1016,6;27129;4;242;609,76;152,44;299
1;17/01/2011 0:00;0;0;212;2;0;0;1079,6;27130;4;57;550,4;137,6;269,9
1;17/01/2011 0:00;28,45;1;222;2;569;1;5092,55;27131;9;47;2093,28;261,66;569
1;17/01/2011 0:00;0;0;222;2;0;0;5121;27132;9;50;2354,94;261,66;569
1;17/01/2011 0:00;341,4;3;222;10;0;0;4210,6;27133;8;215;2093,28;261,66;569
1;17/01/2011 0:00;29,9;2;226;2;299;1;1166,1;27134;4;39;609,76;152,44;299
1;17/01/2011 0:00;53,98;4;228;2;0;0;1025,62;27135;4;167;550,4;137,6;269,9
1;17/01/2011 0:00;44,985;1;229;5;0;0;1754,415;27136;6;255;917,4;152,9;299,9
1;17/01/2011 0:00;239,92;4;229;10;299,9;1;959,68;27137;4;219;611,6;152,9;299,9
1;17/01/2011 0:00;0;0;241;2;0;0;2961;27138;9;42;1509,57;167,73;329
1;17/01/2011 0:00;32,9;2;241;2;0;0;2928,1;27139;9;44;1509,57;167,73;329
1;17/01/2011 0:00;49,35;3;241;2;0;0;2911,65;27140;9;51;1509,57;167,73;329
1;17/01/2011 0:00;16,45;1;241;2;0;0;2944,55;27141;9;175;1509,57;167,73;329
1;17/01/2011 0:00;98,7;2;241;5;0;0;4178,3;27142;13;259;2180,49;167,73;329
1;17/01/2011 0:00;131,6;2;241;10;329;1;2500,4;27143;8;219;1174,11;167,73;329
1;17/01/2011 0:00;355,6;2;242;10;0;0;6756,4;27144;8;236;2356,32;294,54;889
1;17/01/2011 0:00;20,45;1;243;2;0;0;3660,55;27145;9;163;1876,68;208,52;409
1;17/01/2011 0:00;42,9;2;244;2;0;0;3818,1;27146;9;77;1775,52;197,28;429
1;17/01/2011 0:00;42,9;2;244;2;0;0;3818,1;27147;9;140;1775,52;197,28;429
1;17/01/2011 0:00;39,9;2;248;2;0;0;3551,1;27148;9;76;1651,41;183,49;399
1;17/01/2011 0:00;119,7;6;248;2;399;1;7062,3;27149;18;170;3119,33;183,49;399
1;17/01/2011 0:00;179,55;3;248;5;0;0;5007,45;27150;13;257;2385,37;183,49;399
1;17/01/2011 0:00;239,4;3;248;10;0;0;2952,6;27151;8;244;1467,92;183,49;399
1;17/01/2011 0:00;29,85;3;249;2;0;0;766,15;27152;4;189;405,84;101,46;199
1;17/01/2011 0:00;0;0;253;2;0;0;1196;27153;4;129;609,76;152,44;299
1;17/01/2011 0:00;119,6;2;253;10;0;0;1076,4;27154;4;236;609,76;152,44;299
1;17/01/2011 0:00;197,4;3;254;10;0;0;2434,6;27155;8;240;1341,84;167,73;329
1;17/01/2011 0:00;88,9;2;255;2;0;0;7912,1;27156;9;27;2650,86;294,54;889
1;17/01/2011 0:00;88,9;2;255;2;0;0;7912,1;27157;9;36;2650,86;294,54;889
1;17/01/2011 0:00;133,35;3;255;2;0;0;7867,65;27158;9;38;2650,86;294,54;889
1;17/01/2011 0:00;533,4;3;255;10;0;0;6578,6;27159;8;239;2356,32;294,54;889
1;17/01/2011 0:00;42,9;2;257;2;0;0;3818,1;27160;9;63;1775,52;197,28;429
1;17/01/2011 0:00;42,9;2;257;2;0;0;3818,1;27161;9;176;1775,52;197,28;429
1;17/01/2011 0:00;32,9;2;259;2;0;0;2928,1;27162;9;15;1509,57;167,73;329
1;17/01/2011 0:00;82,25;5;259;2;0;0;5839,75;27163;18;52;3019,14;167,73;329
1;17/01/2011 0:00;32,9;2;259;2;0;0;2928,1;27164;9;76;1509,57;167,73;329
1;17/01/2011 0:00;0;0;259;2;0;0;2961;27165;9;79;1509,57;167,73;329
1;17/01/2011 0:00;16,45;1;259;2;0;0;2944,55;27166;9;93;1509,57;167,73;329
1;17/01/2011 0:00;65,8;4;259;2;0;0;2895,2;27167;9;289;1509,57;167,73;329
1;17/01/2011 0:00;0;0;261;2;399;1;3591;27168;9;59;1467,92;183,49;399
1;17/01/2011 0:00;0;0;261;2;0;0;3591;27169;9;180;1651,41;183,49;399
1;17/01/2011 0:00;159,6;2;261;10;0;0;3032,4;27170;8;205;1467,92;183,49;399
1;17/01/2011 0:00;0;0;261;10;0;0;3192;27171;8;240;1467,92;183,49;399
1;17/01/2011 0:00;39,8;4;262;2;0;0;756,2;27172;4;91;405,84;101,46;199
1;17/01/2011 0:00;0;0;262;10;0;0;796;27173;4;221;405,84;101,46;199
1;17/01/2011 0:00;0;0;266;2;0;0;1196;27174;4;20;609,76;152,44;299
1;17/01/2011 0:00;65,8;1;267;10;0;0;2566,2;27175;8;226;1341,84;167,73;329
1;17/01/2011 0:00;263,2;4;267;10;0;0;2368,8;27176;8;240;1341,84;167,73;329
1;17/01/2011 0:00;88,9;2;268;2;0;0;7912,1;27177;9;195;2650,86;294,54;889
1;17/01/2011 0:00;711,2;4;268;10;889;1;6400,8;27178;8;210;2061,78;294,54;889
1;17/01/2011 0:00;533,4;3;268;10;0;0;6578,6;27179;8;221;2356,32;294,54;889
1;17/01/2011 0:00;163,6;2;269;10;409;1;3108,4;27180;8;241;1459,64;208,52;409
1;17/01/2011 0:00;42,9;2;270;2;0;0;3818,1;27181;9;62;1775,52;197,28;429
1;17/01/2011 0:00;0;0;272;2;0;0;2961;27182;9;147;1509,57;167,73;329
1;17/01/2011 0:00;0;0;272;10;0;0;2632;27183;8;250;1341,84;167,73;329
1;17/01/2011 0:00;59,85;3;274;2;0;0;3531,15;27184;9;26;1651,41;183,49;399
1;17/01/2011 0:00;19,95;1;274;2;399;1;3571,05;27185;9;97;1467,92;183,49;399
1;17/01/2011 0:00;19,95;1;274;2;0;0;3571,05;27186;9;186;1651,41;183,49;399
1;17/01/2011 0:00;19,95;1;274;2;399;1;3571,05;27187;9;197;1467,92;183,49;399
1;17/01/2011 0:00;0;0;274;2;0;0;3591;27188;9;287;1651,41;183,49;399
1;17/01/2011 0:00;159,6;2;274;10;0;0;3032,4;27189;8;225;1467,92;183,49;399
1;17/01/2011 0:00;39,8;4;275;2;0;0;756,2;27190;4;89;405,84;101,46;199
1;17/01/2011 0:00;179,4;3;279;10;0;0;1016,6;27191;4;220;609,76;152,44;299
1;17/01/2011 0:00;65,8;4;280;2;0;0;2895,2;27192;9;48;1509,57;167,73;329
1;17/01/2011 0:00;197,4;3;280;10;0;0;2434,6;27193;8;211;1341,84;167,73;329
1;17/01/2011 0:00;0;0;281;2;0;0;8001;27194;9;17;2650,86;294,54;889
1;17/01/2011 0:00;88,9;2;281;2;889;1;7912,1;27195;9;119;2356,32;294,54;889
1;17/01/2011 0:00;133,35;3;281;2;0;0;7867,65;27196;9;164;2650,86;294,54;889
